symbol,date,y5,ret5,pred,p_down,p_flat,p_up,train_rows,best_iter,test_month,correct
2603,2026-04-17,2.0,0.017676767676767735,2,0.2689189914971163,0.2671302605828374,0.4639507479200463,833,7,2026-04,1
2603,2026-04-20,2.0,0.012690355329949332,2,0.25863545429920004,0.27259487518375697,0.468769670517043,833,7,2026-04,1
2603,2026-04-21,1.0,-0.007444168734491274,2,0.3195585519807624,0.2696991102403748,0.4107423377788628,833,7,2026-04,0
2603,2026-04-22,1.0,-0.0024752475247524774,2,0.31379458306492647,0.2612378486737819,0.42496756826129156,833,7,2026-04,0
2603,2026-04-23,1.0,0.004975124378109541,2,0.2963260229210283,0.2880783661560707,0.41559561092290115,833,7,2026-04,0
2603,2026-04-24,2.0,0.022332506203474045,2,0.27388003873507677,0.28338547205231035,0.4427344892126129,833,7,2026-04,1
2603,2026-04-27,2.0,0.04260651629072676,2,0.25357834308500055,0.29511317490302413,0.4513084820119754,833,7,2026-04,1
2603,2026-04-28,2.0,0.06000000000000005,2,0.2779062064681079,0.27100511227635016,0.45108868125554186,833,7,2026-04,1
2603,2026-04-29,2.0,0.05955334987593042,2,0.2939056944151867,0.26500043107523596,0.4410938745095773,833,7,2026-04,1
2603,2026-04-30,2.0,0.04702970297029707,2,0.2848634213316459,0.2917678299720954,0.42336874869625873,833,7,2026-04,1
2308,2026-04-01,2.0,0.17627118644067807,2,0.24700545533777743,0.2118262812354478,0.5411682634267748,833,7,2026-04,1
2308,2026-04-02,2.0,0.21678321678321688,2,0.24180229022183838,0.2364142034744649,0.5217835063036967,833,7,2026-04,1
2308,2026-04-07,2.0,0.1551155115511551,2,0.23765220639489948,0.22883855330535194,0.5335092402997486,833,7,2026-04,1
2308,2026-04-08,2.0,0.072072072072072,2,0.2496584187620295,0.23854322333076783,0.5117983579072026,833,7,2026-04,1
2308,2026-04-09,2.0,0.12158054711246202,2,0.25646637725580707,0.22315614194498096,0.520377480799212,833,7,2026-04,1
2308,2026-04-10,2.0,0.060518731988472574,2,0.2500855540054285,0.2119389971368444,0.5379754488577272,833,7,2026-04,1
2308,2026-04-13,2.0,0.09195402298850586,2,0.26986338581206587,0.218858758743832,0.5112778554441022,833,7,2026-04,1
2308,2026-04-14,2.0,0.15142857142857147,2,0.2488228705224047,0.2174246920739122,0.533752437403683,833,7,2026-04,1
2308,2026-04-15,2.0,0.12885154061624648,2,0.3018275854088445,0.22333120602542667,0.4748412085657288,833,7,2026-04,1
2308,2026-04-16,2.0,0.07317073170731714,2,0.2769214112676041,0.28247409173720767,0.4406044969951882,833,7,2026-04,1
2308,2026-04-17,2.0,0.1277173913043479,2,0.29579570289475754,0.2467905044761268,0.4574137926291155,833,7,2026-04,1
2308,2026-04-20,2.0,0.06315789473684208,2,0.3047286530489336,0.24363156427576185,0.4516397826753046,833,7,2026-04,1
2308,2026-04-21,2.0,0.05459057071960305,2,0.2942088083076017,0.2566890892792713,0.4491021024131269,833,7,2026-04,1
2308,2026-04-22,2.0,0.07444168734491319,2,0.30523698271965316,0.2547945144518616,0.4399685028284853,833,7,2026-04,1
2308,2026-04-23,2.0,0.09343434343434343,2,0.28111330293302295,0.22927701847418805,0.489609678592789,833,7,2026-04,1
2308,2026-04-24,2.0,0.06987951807228909,2,0.28285973642880197,0.2646063651010674,0.45253389847013054,833,7,2026-04,1
2308,2026-04-27,2.0,0.07178217821782185,2,0.29692210638372235,0.23919327757826256,0.463884616038015,833,7,2026-04,1
2308,2026-04-28,2.0,0.040000000000000036,2,0.3059249977544433,0.24171354881605134,0.4523614534295053,833,7,2026-04,1
2308,2026-04-29,2.0,0.053117782909930744,2,0.2814958877216675,0.2815392430850047,0.4369648691933277,833,7,2026-04,1
2308,2026-04-30,2.0,0.01616628175519641,2,0.27482102516350554,0.24652843643453437,0.47865053840196,833,7,2026-04,1
2330,2026-05-04,0.0,-0.01758241758241763,2,0.3350420740235366,0.22486883856382425,0.44008908741263913,953,4,2026-05,0
2330,2026-05-05,1.0,0.0022222222222221255,2,0.32342661315272525,0.20574089327117998,0.47083249357609464,953,4,2026-05,0
2330,2026-05-06,0.0,-0.013333333333333308,2,0.3253406316694005,0.2390631125278032,0.43559625580279626,953,4,2026-05,0
2330,2026-05-07,0.0,-0.017316017316017285,2,0.31675776345539,0.24210442090648102,0.4411378156381291,953,4,2026-05,0
2330,2026-05-08,1.0,-0.01091703056768556,2,0.3301356213786037,0.24040411369393463,0.4294602649274616,953,4,2026-05,0
2330,2026-05-11,1.0,0.0022371364653244186,2,0.3446346339475968,0.23424840785118634,0.42111695820121686,953,4,2026-05,0
2330,2026-05-12,0.0,-0.022172949002217335,2,0.350820176197832,0.23281391354894365,0.41636591025322434,953,4,2026-05,0
2330,2026-05-13,0.0,-0.015765765765765716,2,0.3533702255726536,0.23567888898098263,0.41095088544636377,953,4,2026-05,0
2330,2026-05-14,0.0,-0.017621145374449365,2,0.36407723575499196,0.2232696383687842,0.41265312587622377,953,4,2026-05,0
2330,2026-05-15,1.0,-0.004415011037527616,2,0.35454793117264266,0.22783807455561436,0.41761399427174295,953,4,2026-05,0
2330,2026-05-18,2.0,0.03125,2,0.3667855150667306,0.2296658853430589,0.4035485995902104,953,4,2026-05,1
2330,2026-05-19,2.0,0.02947845804988658,2,0.3439386782107582,0.22871487517252198,0.4273464466167198,953,4,2026-05,1
2330,2026-05-20,2.0,0.05263157894736836,2,0.33506186470628185,0.24862119756547743,0.4163169377282408,953,4,2026-05,1
2330,2026-05-21,2.0,0.029147982062780242,2,0.3367708118066603,0.23473631487456936,0.4284928733187703,953,4,2026-05,1
2330,2026-05-22,2.0,0.04434589800443467,2,0.3565843561536589,0.2371349569615635,0.4062806868847776,953,4,2026-05,1
2330,2026-05-25,2.0,0.01948051948051943,2,0.363541146421688,0.22170065726106727,0.41475819631724464,953,4,2026-05,1
2330,2026-05-26,2.0,0.048458149779735615,2,0.36623859497441585,0.22626337843239663,0.4074980265931875,953,4,2026-05,1
2330,2026-05-27,2.0,0.05434782608695654,2,0.34948579844301075,0.23516062431964904,0.41535357723734034,953,4,2026-05,1
2330,2026-05-28,2.0,0.03921568627450989,2,0.35123595436895194,0.23133045962711024,0.4174335860039379,953,4,2026-05,1
2330,2026-05-29,1.0,0.00424628450106157,2,0.3423082365639055,0.23775531007523035,0.41993645336086416,953,4,2026-05,0
2317,2026-05-04,2.0,0.10769230769230775,2,0.334681364076886,0.22647313153441764,0.4388455043886963,953,4,2026-05,1
2317,2026-05-05,2.0,0.04384133611691032,2,0.31052410798044233,0.24432421420249198,0.4451516778170656,953,4,2026-05,1
2317,2026-05-06,1.0,-0.003968253968253954,2,0.30058172167880715,0.26010951755057293,0.4393087607706199,953,4,2026-05,0
2317,2026-05-07,0.0,-0.035502958579881616,2,0.29143927231756805,0.2698198871330793,0.43874084054935275,953,4,2026-05,0
2317,2026-05-08,1.0,-0.006000000000000005,2,0.29698446190401506,0.2569861391987174,0.44602939889726756,953,4,2026-05,0
2317,2026-05-11,0.0,-0.01388888888888884,2,0.3000924513561162,0.25877892077929654,0.4411286278645871,953,4,2026-05,0
2317,2026-05-12,0.0,-0.020000000000000018,2,0.3322520766337543,0.22836088807099703,0.43938703529524864,953,4,2026-05,0
2317,2026-05-13,0.0,-0.043824701195219085,2,0.31821856114730884,0.23316016328714034,0.4486212755655508,953,4,2026-05,0
2317,2026-05-14,2.0,0.012269938650306678,2,0.3132839426269133,0.23180065206542916,0.45491540530765756,953,4,2026-05,1
2317,2026-05-15,1.0,0.006036217303822866,2,0.30250163265978286,0.2435465682846395,0.45395179905557764,953,4,2026-05,0
2317,2026-05-18,2.0,0.05030181086519114,2,0.3266585112682753,0.23027381285839976,0.443067675873325,953,4,2026-05,1
2317,2026-05-19,2.0,0.05714285714285716,2,0.3103024758130122,0.2391114667951038,0.450586057391884,953,4,2026-05,1
2317,2026-05-20,2.0,0.10000000000000009,2,0.32027349412157013,0.23261863185172463,0.4471078740267052,953,4,2026-05,1
2317,2026-05-21,2.0,0.06262626262626259,2,0.31420771719452684,0.2345318184505951,0.4512604643548781,953,4,2026-05,1
2317,2026-05-22,2.0,0.15599999999999992,2,0.3474007800206898,0.22818592833376444,0.42441329164554575,953,4,2026-05,1
2317,2026-05-25,2.0,0.1245210727969348,2,0.3341211239561009,0.2365673971639748,0.4293114788799243,953,4,2026-05,1
2317,2026-05-26,2.0,0.1640926640926641,2,0.34503365961307125,0.23196832548387103,0.4229980149030578,953,4,2026-05,1
2317,2026-05-27,2.0,0.17045454545454541,2,0.33348511374735335,0.24125491534042348,0.4252599709122232,953,4,2026-05,1
2317,2026-05-28,2.0,0.11406844106463887,2,0.34503365961307125,0.23196832548387103,0.4229980149030578,953,4,2026-05,1
2317,2026-05-29,0.0,-0.01557093425605538,2,0.3330658219827829,0.25021702364348053,0.4167171543737366,953,4,2026-05,0
2454,2026-05-06,2.0,0.01895043731778423,2,0.2787004198592068,0.2411744511470458,0.48012512899374726,953,4,2026-05,1
2454,2026-05-07,1.0,-0.004385964912280715,2,0.31711343917351115,0.23147882479829246,0.4514077360281964,953,4,2026-05,0
2454,2026-05-08,0.0,-0.10192837465564741,2,0.30377379913205604,0.2235917329507552,0.4726344679171887,953,4,2026-05,0
2454,2026-05-11,0.0,-0.12371134020618557,2,0.3013113989163052,0.23074428288391194,0.4679443181997829,953,4,2026-05,0
2454,2026-05-12,0.0,-0.14729729729729735,2,0.3091044461486004,0.22427404834611292,0.4666215055052867,953,4,2026-05,0
2454,2026-05-13,0.0,-0.07582260371959948,2,0.31047214176387117,0.22085028665089224,0.46867757158523654,953,4,2026-05,0
2454,2026-05-14,2.0,0.042584434654919345,2,0.3026657314829164,0.2220910009314819,0.4752432675856016,953,4,2026-05,1
2454,2026-05-15,2.0,0.18404907975460127,2,0.30903528197827834,0.22445617825748598,0.46650853976423573,953,4,2026-05,1
2454,2026-05-18,2.0,0.2485294117647059,2,0.31522234971616314,0.2224463425265939,0.4623313077572429,953,4,2026-05,1
2454,2026-05-19,2.0,0.3518225039619651,2,0.30069085136475404,0.22716682173376773,0.4721423269014783,953,4,2026-05,1
2454,2026-05-20,2.0,0.436532507739938,2,0.30069085136475404,0.22716682173376773,0.4721423269014783,953,4,2026-05,1
2454,2026-05-21,2.0,0.24225352112676046,2,0.31667479222875083,0.21886362705940285,0.46446158071184634,953,4,2026-05,1
2454,2026-05-22,2.0,0.11658031088082899,2,0.31534808814572796,0.2352618106256696,0.44939010122860257,953,4,2026-05,1
2454,2026-05-26,2.0,0.060961313012895646,2,0.31616039823013226,0.2610551206301891,0.4227844811396788,953,4,2026-05,1
2454,2026-05-27,0.0,-0.020474137931034475,2,0.3216613000708933,0.2589551565598163,0.41938354336929035,953,4,2026-05,0
2454,2026-05-28,1.0,0.0045351473922903285,2,0.3282322388782298,0.2497880069797525,0.4219797541420178,953,4,2026-05,0
2454,2026-05-29,1.0,-0.002320185614849146,2,0.3099058267461166,0.23713189416535194,0.4529622790885314,953,4,2026-05,0
2882,2026-05-04,2.0,0.028871391076115582,2,0.30367295528078975,0.25176197075615947,0.44456507396305084,953,4,2026-05,1
2882,2026-05-05,1.0,-0.01036269430051806,2,0.3496078833907189,0.23443115589786306,0.41596096071141797,953,4,2026-05,0
